"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Попытка удаления товара без токена","tests.api","2026-09-09","passed","2026-09-09","","test_products_api","",""
"","6","Ошибка создания товара без названия","tests.api","2026-09-09","passed","2026-09-09","","test_products_api","",""
"","15","Успешное получение списка заказов администратором","tests.api","2026-09-09","passed","2026-09-09","","test_orders_api","",""
"","0","Успешный создание корзины и добавление товара","tests.api","2026-09-09","broken","2026-09-09","","test_carts_api","",""
"","0","Попытка добавить фейковый товар в реальную корзину","tests.api","2026-09-09","broken","2026-09-09","","test_carts_api","",""
"","125","Успешный вход с правильными данными","tests.api","2026-09-09","passed","2026-09-09","","test_auth_api","",""
"","4","Блокировка входа с пустыми полями","tests.api","2026-09-09","passed","2026-09-09","","test_auth_api","",""
"","137","Проверка создания товара с разными ценами","tests.api","2026-09-09","passed","2026-09-09","","test_products_api","",""
"","20","Ошибка при запросе несуществующего заказа","tests.api","2026-09-09","passed","2026-09-09","","test_orders_api","",""
"","477","Проверка создания товара с разными ценами","tests.api","2026-09-09","passed","2026-09-09","","test_products_api","",""
"","250","Попытка добавить реальный товар в фейковую корзину","tests.api","2026-09-09","passed","2026-09-09","","test_carts_api","",""
"","274","Проверка создания товара с разными ценами","tests.api","2026-09-09","passed","2026-09-09","","test_products_api","",""
"","150","Проверка создания товара с разными ценами","tests.api","2026-09-09","passed","2026-09-09","","test_products_api","",""
"","0","Попытка получить список заказов без авторизации","tests.api","2026-09-09","passed","2026-09-09","","test_orders_api","",""
"","76","Блокировка входа с неверным паролем","tests.api","2026-09-09","passed","2026-09-09","","test_auth_api","",""
"","6","Проверка создания товара с разными ценами","tests.api","2026-09-09","passed","2026-09-09","","test_products_api","",""
"","161","Успешное создание нового кроссовка","tests.api","2026-09-09","passed","2026-09-09","","test_products_api","",""
