"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","Ошибка создания товара без названия","tests.api","Wed Apr 01 11:42:52 UTC 2026","passed","Wed Apr 01 11:42:52 UTC 2026","","test_products_api","",""
"","118","Проверка создания товара с разными ценами","tests.api","Wed Apr 01 11:42:51 UTC 2026","passed","Wed Apr 01 11:42:51 UTC 2026","","test_products_api","",""
"","0","Попытка добавить фейковый товар в реальную корзину","tests.api","Wed Apr 01 11:42:50 UTC 2026","broken","Wed Apr 01 11:42:50 UTC 2026","","test_carts_api","",""
"","0","Попытка удаления товара без токена","tests.api","Wed Apr 01 11:42:52 UTC 2026","passed","Wed Apr 01 11:42:52 UTC 2026","","test_products_api","",""
"","6","Проверка создания товара с разными ценами","tests.api","Wed Apr 01 11:42:51 UTC 2026","passed","Wed Apr 01 11:42:51 UTC 2026","","test_products_api","",""
"","110","Проверка создания товара с разными ценами","tests.api","Wed Apr 01 11:42:51 UTC 2026","passed","Wed Apr 01 11:42:51 UTC 2026","","test_products_api","",""
"","16","Успешное получение списка заказов администратором","tests.api","Wed Apr 01 11:42:50 UTC 2026","passed","Wed Apr 01 11:42:50 UTC 2026","","test_orders_api","",""
"","121","Проверка создания товара с разными ценами","tests.api","Wed Apr 01 11:42:51 UTC 2026","passed","Wed Apr 01 11:42:51 UTC 2026","","test_products_api","",""
"","23","Блокировка входа с пустыми полями","tests.api","Wed Apr 01 11:42:49 UTC 2026","passed","Wed Apr 01 11:42:49 UTC 2026","","test_auth_api","",""
"","120","Успешный вход с правильными данными","tests.api","Wed Apr 01 11:42:49 UTC 2026","passed","Wed Apr 01 11:42:49 UTC 2026","","test_auth_api","",""
"","231","Попытка добавить реальный товар в фейковую корзину","tests.api","Wed Apr 01 11:42:50 UTC 2026","passed","Wed Apr 01 11:42:50 UTC 2026","","test_carts_api","",""
"","0","Успешный создание корзины и добавление товара","tests.api","Wed Apr 01 11:42:49 UTC 2026","broken","Wed Apr 01 11:42:49 UTC 2026","","test_carts_api","",""
"","25","Ошибка при запросе несуществующего заказа","tests.api","Wed Apr 01 11:42:50 UTC 2026","passed","Wed Apr 01 11:42:50 UTC 2026","","test_orders_api","",""
"","0","Попытка получить список заказов без авторизации","tests.api","Wed Apr 01 11:42:50 UTC 2026","passed","Wed Apr 01 11:42:50 UTC 2026","","test_orders_api","",""
"","108","Блокировка входа с неверным паролем","tests.api","Wed Apr 01 11:42:49 UTC 2026","passed","Wed Apr 01 11:42:49 UTC 2026","","test_auth_api","",""
"","119","Успешное создание нового кроссовка","tests.api","Wed Apr 01 11:42:50 UTC 2026","passed","Wed Apr 01 11:42:50 UTC 2026","","test_products_api","",""
"","201","Проверка создания товара с разными ценами","tests.api","Wed Apr 01 11:42:51 UTC 2026","passed","Wed Apr 01 11:42:51 UTC 2026","","test_products_api","",""
