"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Попытка удаления товара без токена","tests.api","Wed Apr 08 12:03:41 UTC 2026","passed","Wed Apr 08 12:03:41 UTC 2026","","test_products_api","",""
"","0","Успешный создание корзины и добавление товара","tests.api","Wed Apr 08 12:03:39 UTC 2026","broken","Wed Apr 08 12:03:39 UTC 2026","","test_carts_api","",""
"","128","Проверка создания товара с разными ценами","tests.api","Wed Apr 08 12:03:40 UTC 2026","passed","Wed Apr 08 12:03:40 UTC 2026","","test_products_api","",""
"","5","Проверка создания товара с разными ценами","tests.api","Wed Apr 08 12:03:41 UTC 2026","passed","Wed Apr 08 12:03:41 UTC 2026","","test_products_api","",""
"","0","Попытка добавить фейковый товар в реальную корзину","tests.api","Wed Apr 08 12:03:39 UTC 2026","broken","Wed Apr 08 12:03:39 UTC 2026","","test_carts_api","",""
"","98","Блокировка входа с неверным паролем","tests.api","Wed Apr 08 12:03:39 UTC 2026","passed","Wed Apr 08 12:03:39 UTC 2026","","test_auth_api","",""
"","110","Проверка создания товара с разными ценами","tests.api","Wed Apr 08 12:03:40 UTC 2026","passed","Wed Apr 08 12:03:40 UTC 2026","","test_products_api","",""
"","6","Ошибка создания товара без названия","tests.api","Wed Apr 08 12:03:41 UTC 2026","passed","Wed Apr 08 12:03:41 UTC 2026","","test_products_api","",""
"","126","Успешный вход с правильными данными","tests.api","Wed Apr 08 12:03:39 UTC 2026","passed","Wed Apr 08 12:03:39 UTC 2026","","test_auth_api","",""
"","23","Ошибка при запросе несуществующего заказа","tests.api","Wed Apr 08 12:03:40 UTC 2026","passed","Wed Apr 08 12:03:40 UTC 2026","","test_orders_api","",""
"","103","Проверка создания товара с разными ценами","tests.api","Wed Apr 08 12:03:41 UTC 2026","passed","Wed Apr 08 12:03:41 UTC 2026","","test_products_api","",""
"","221","Попытка добавить реальный товар в фейковую корзину","tests.api","Wed Apr 08 12:03:39 UTC 2026","passed","Wed Apr 08 12:03:40 UTC 2026","","test_carts_api","",""
"","15","Успешное получение списка заказов администратором","tests.api","Wed Apr 08 12:03:40 UTC 2026","passed","Wed Apr 08 12:03:40 UTC 2026","","test_orders_api","",""
"","191","Проверка создания товара с разными ценами","tests.api","Wed Apr 08 12:03:41 UTC 2026","passed","Wed Apr 08 12:03:41 UTC 2026","","test_products_api","",""
"","108","Успешное создание нового кроссовка","tests.api","Wed Apr 08 12:03:40 UTC 2026","passed","Wed Apr 08 12:03:40 UTC 2026","","test_products_api","",""
"","6","Блокировка входа с пустыми полями","tests.api","Wed Apr 08 12:03:39 UTC 2026","passed","Wed Apr 08 12:03:39 UTC 2026","","test_auth_api","",""
"","0","Попытка получить список заказов без авторизации","tests.api","Wed Apr 08 12:03:40 UTC 2026","passed","Wed Apr 08 12:03:40 UTC 2026","","test_orders_api","",""
