"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","Блокировка входа с пустыми полями","tests.api","Wed Apr 01 07:23:35 UTC 2026","passed","Wed Apr 01 07:23:35 UTC 2026","","test_auth_api","",""
"","0","Попытка добавить фейковый товар в реальную корзину","tests.api","Wed Apr 01 07:23:35 UTC 2026","broken","Wed Apr 01 07:23:35 UTC 2026","","test_carts_api","",""
"","0","Успешное создание нового кроссовка","tests.api","Wed Apr 01 07:23:35 UTC 2026","broken","Wed Apr 01 07:23:35 UTC 2026","","test_products_api","",""
"","0","Ошибка создания товара без названия","tests.api","Wed Apr 01 07:23:35 UTC 2026","broken","Wed Apr 01 07:23:35 UTC 2026","","test_products_api","",""
"","0","Успешное получение списка заказов администратором","tests.api","Wed Apr 01 07:23:35 UTC 2026","broken","Wed Apr 01 07:23:35 UTC 2026","","test_orders_api","",""
"","30321","Отображение заглушки при поиске несуществующего товара","tests.ui","Wed Apr 01 07:24:42 UTC 2026","broken","Wed Apr 01 07:25:13 UTC 2026","","test_inventory_ui","",""
"","0","Проверка создания товара с разными ценами","tests.api","Wed Apr 01 07:23:35 UTC 2026","broken","Wed Apr 01 07:23:35 UTC 2026","","test_products_api","",""
"","30310","Проверка появления ошибки при неверном пароле","tests.ui","Wed Apr 01 07:25:43 UTC 2026","broken","Wed Apr 01 07:26:14 UTC 2026","","test_login_ui","",""
"","0","Успешный создание корзины и добавление товара","tests.api","Wed Apr 01 07:23:35 UTC 2026","broken","Wed Apr 01 07:23:35 UTC 2026","","test_carts_api","",""
"","30837","Проверка переключения страниц (Next / Previous)","tests.ui","Wed Apr 01 07:24:11 UTC 2026","broken","Wed Apr 01 07:24:42 UTC 2026","","test_inventory_ui","",""
"","0","Попытка удаления товара без токена","tests.api","Wed Apr 01 07:23:35 UTC 2026","passed","Wed Apr 01 07:23:35 UTC 2026","","test_products_api","",""
"","0","Попытка получить список заказов без авторизации","tests.api","Wed Apr 01 07:23:35 UTC 2026","passed","Wed Apr 01 07:23:35 UTC 2026","","test_orders_api","",""
"","31","Успешный вход с правильными данными","tests.api","Wed Apr 01 07:23:35 UTC 2026","failed","Wed Apr 01 07:23:35 UTC 2026","","test_auth_api","",""
"","34255","Успешное добавление кроссовок через форму","tests.ui","Wed Apr 01 07:23:37 UTC 2026","broken","Wed Apr 01 07:24:11 UTC 2026","","test_inventory_ui","",""
"","0","Успешное добавление лимитированного товара в корзину покупателя","tests.e2e","Wed Apr 01 07:23:37 UTC 2026","broken","Wed Apr 01 07:23:37 UTC 2026","","test_checkout_flow","",""
"","0","Фильтрация таблицы через строку поиска","tests.ui","Wed Apr 01 07:24:11 UTC 2026","broken","Wed Apr 01 07:24:11 UTC 2026","","test_inventory_ui","",""
"","30400","Отмена создания товара закрывает форму без сохранения","tests.ui","Wed Apr 01 07:25:13 UTC 2026","broken","Wed Apr 01 07:25:43 UTC 2026","","test_inventory_ui","",""
"","0","Попытка добавить реальный товар в фейковую корзину","tests.api","Wed Apr 01 07:23:35 UTC 2026","broken","Wed Apr 01 07:23:35 UTC 2026","","test_carts_api","",""
"","30309","Ошибка при попытке входа с пустыми полями","tests.ui","Wed Apr 01 07:26:14 UTC 2026","broken","Wed Apr 01 07:26:44 UTC 2026","","test_login_ui","",""
"","0","Проверка создания товара с разными ценами","tests.api","Wed Apr 01 07:23:35 UTC 2026","broken","Wed Apr 01 07:23:35 UTC 2026","","test_products_api","",""
"","1","Проверка создания товара с разными ценами","tests.api","Wed Apr 01 07:23:35 UTC 2026","broken","Wed Apr 01 07:23:35 UTC 2026","","test_products_api","",""
"","10","Блокировка входа с неверным паролем","tests.api","Wed Apr 01 07:23:35 UTC 2026","passed","Wed Apr 01 07:23:35 UTC 2026","","test_auth_api","",""
"","1","Ошибка при запросе несуществующего заказа","tests.api","Wed Apr 01 07:23:35 UTC 2026","broken","Wed Apr 01 07:23:35 UTC 2026","","test_orders_api","",""
"","0","Проверка создания товара с разными ценами","tests.api","Wed Apr 01 07:23:35 UTC 2026","broken","Wed Apr 01 07:23:35 UTC 2026","","test_products_api","",""
"","1","Проверка создания товара с разными ценами","tests.api","Wed Apr 01 07:23:35 UTC 2026","broken","Wed Apr 01 07:23:35 UTC 2026","","test_products_api","",""
