"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","98","Проверка создания товара с разными ценами","tests.api","Fri Apr 10 11:39:25 UTC 2026","passed","Fri Apr 10 11:39:25 UTC 2026","","test_products_api","",""
"","0","Успешный создание корзины и добавление товара","tests.api","Fri Apr 10 11:39:24 UTC 2026","broken","Fri Apr 10 11:39:24 UTC 2026","","test_carts_api","",""
"","7","Ошибка создания товара без названия","tests.api","Fri Apr 10 11:39:26 UTC 2026","passed","Fri Apr 10 11:39:26 UTC 2026","","test_products_api","",""
"","206","Попытка добавить реальный товар в фейковую корзину","tests.api","Fri Apr 10 11:39:24 UTC 2026","passed","Fri Apr 10 11:39:24 UTC 2026","","test_carts_api","",""
"","6","Проверка создания товара с разными ценами","tests.api","Fri Apr 10 11:39:26 UTC 2026","passed","Fri Apr 10 11:39:26 UTC 2026","","test_products_api","",""
"","6","Блокировка входа с пустыми полями","tests.api","Fri Apr 10 11:39:24 UTC 2026","passed","Fri Apr 10 11:39:24 UTC 2026","","test_auth_api","",""
"","88","Блокировка входа с неверным паролем","tests.api","Fri Apr 10 11:39:24 UTC 2026","passed","Fri Apr 10 11:39:24 UTC 2026","","test_auth_api","",""
"","110","Успешное создание нового кроссовка","tests.api","Fri Apr 10 11:39:25 UTC 2026","passed","Fri Apr 10 11:39:25 UTC 2026","","test_products_api","",""
"","114","Проверка создания товара с разными ценами","tests.api","Fri Apr 10 11:39:25 UTC 2026","passed","Fri Apr 10 11:39:25 UTC 2026","","test_products_api","",""
"","98","Проверка создания товара с разными ценами","tests.api","Fri Apr 10 11:39:26 UTC 2026","passed","Fri Apr 10 11:39:26 UTC 2026","","test_products_api","",""
"","26","Ошибка при запросе несуществующего заказа","tests.api","Fri Apr 10 11:39:25 UTC 2026","passed","Fri Apr 10 11:39:25 UTC 2026","","test_orders_api","",""
"","19","Успешное получение списка заказов администратором","tests.api","Fri Apr 10 11:39:25 UTC 2026","passed","Fri Apr 10 11:39:25 UTC 2026","","test_orders_api","",""
"","0","Попытка добавить фейковый товар в реальную корзину","tests.api","Fri Apr 10 11:39:24 UTC 2026","broken","Fri Apr 10 11:39:24 UTC 2026","","test_carts_api","",""
"","127","Успешный вход с правильными данными","tests.api","Fri Apr 10 11:39:24 UTC 2026","passed","Fri Apr 10 11:39:24 UTC 2026","","test_auth_api","",""
"","111","Проверка создания товара с разными ценами","tests.api","Fri Apr 10 11:39:25 UTC 2026","passed","Fri Apr 10 11:39:25 UTC 2026","","test_products_api","",""
"","0","Попытка удаления товара без токена","tests.api","Fri Apr 10 11:39:26 UTC 2026","passed","Fri Apr 10 11:39:26 UTC 2026","","test_products_api","",""
"","0","Попытка получить список заказов без авторизации","tests.api","Fri Apr 10 11:39:25 UTC 2026","passed","Fri Apr 10 11:39:25 UTC 2026","","test_orders_api","",""
